code,name,Artista,Musica,Letra
04149,04149.mp4,Roberto Carlos,Cavalgada,Vou cavalgar por toda a noite
04150,04150.mp4,Andrea Boccelli,Com Te Partiro,Quando sono solo sogno all'orizzonte
04151,04151.mp4,Rionegro e Solimões,De São Paulo A Belém,Deu um arroxo no peito eu fiquei
04152,04152.mp4,Daniel,Dengo,Vem cá meu dengo vem comigo
04153,04153.mp4,Roberta Miranda,É Amor Demais,Oh amor
04154,04154.mp4,Zé Ramalho,Entre A Serpente E A Estrela,Há um brilho de faca onde o amor
04155,04155.mp4,Elymar Santos,Escancarando De Vez,"Tem certas coisas, que são muito"
04156,04156.mp4,Sandy e Júnior,Etc E Tal,Quando eu encontrar um amor
04157,04157.mp4,Negritude Júnior,Faça O Que Eu Digo,Jogue a tristeza fora a turma
04158,04158.mp4,Netinho,Indecisão,Não dá pra viver sem você
04159,04159.mp4,Caetano Veloso,Lua E Estrela,Menina do anel de lua e estrela
04160,04160.mp4,Adriana Calcanhoto,Mais Feliz,O nosso amor não vai parar
04161,04161.mp4,Adriana Calcanhoto,Mentiras,Nada ficou no lugar
04162,04162.mp4,Os Morenos,Mina De Fé,Eu era feliz sem saber
04163,04163.mp4,Maurício Manieri,Minha Menina,Vem ser minha menina
04164,04164.mp4,Reginaldo Rossi,"Mon Amour, Meu Bem, Ma Femme",Nesse corpo meigo e tão pequeno
04165,04165.mp4,Chitãozinho e Xororó,Na Aba Do Meu Chapéu,"Ela me abraçou, me deu um beijo"
04166,04166.mp4,Soweto,Não Foi À Toa,Amor
04167,04167.mp4,Ed Motta e Flávio Venturini,Nascente,Clareia manhã
04168,04168.mp4,Legião Urbana,Por Enquanto,Mudaram as estações e nada mudou
04169,04169.mp4,Daniel,Pra Falar A Verdade,Um amigo me falou a poeira vai
04170,04170.mp4,Os Travessos,Quando A Gente Ama,Não sei o que é que falta
04171,04171.mp4,Nana Caymmi,Resposta Ao Tempo,Batidas na porta da frente
04172,04172.mp4,José Augusto,Sábado,Todo sábado é assim eu me lembro
04173,04173.mp4,Art Popular,Sai Da Frente,Amor eu não consigo viver mais
04174,04174.mp4,Só Pra Contrariar,Sai Da Minha Aba,Sai pra lá se manca vê se me esquece
04175,04175.mp4,Ney Matogrosso,Sangue Latino,Jurei mentiras e sigo sozinho
04176,04176.mp4,Zeca Pagodinho,Seu Balancê,Quando o canto da sereia
04177,04177.mp4,Peninha,Só Eu E Você,"Não sei se é de noite, não sei"
04178,04178.mp4,Nana Caymmi,Suave Veneno,Vive encantado de amor inebriado
04179,04179.mp4,Ney Matogrosso,Tanto Amar,Amo tanto e de tanto amar
04180,04180.mp4,Engenheiros do Hawaii,Toda Forma De Prazer,Eu presto atenção no que eles dizem
04181,04181.mp4,Roberta Miranda,Amanhã,Me prendeste numa redoma
04182,04182.mp4,Elis Regina,Casa No Campo,Eu quero uma casa no campo
04183,04183.mp4,Frank Aguiar,Casado Também Namora,Eu sou casado mas sou homem
04184,04184.mp4,Sérgio Reis,Chalana,Lá vai a chalana bem longe se vai
04185,04185.mp4,Fábio Júnior,Compromisso,A gente tem um compromisso
04186,04186.mp4,Zezé Di Camargo e Luciano,Dois Corações E Uma História,No meio da conversa um caso
04187,04187.mp4,Fagner,Espumas Ao Vento,Sei que aí dentro ainda mora
04188,04188.mp4,Sem Compromisso,Eternamente,Não sei como explicar
04189,04189.mp4,Tim Maia,Eu Amo Você,Toda vez que eu olho
04191,04191.mp4,Maria Creusa,Eu Sei Que Vou Te Amar,Eu sei que vou te amar
04192,04192.mp4,Kid Abelha,Eu Só Penso Em Você,Saí de casa à procura de ilusões
04193,04193.mp4,Daniela Mercury,Feijão De Corda,Compraria o mundo inteiro
04194,04194.mp4,Gal Costa,Folhetim,"Se acaso me quiseres, sou dessas"
04195,04195.mp4,Legião Urbana,Giz,Mesmo sem te ver
04196,04196.mp4,Alcione,Gostoso Veneno,Esse amor me envenena
04197,04197.mp4,Fat Family,Gulosa,Uhu a ha... Vem você sabe como fazer
04198,04198.mp4,Vanessa Rangel,Leve-Me Daqui,Leve-me daqui...Breve
04199,04199.mp4,Só Pra Contrariar,Machuca Demais,Você machuca demais esse meu coração
04200,04200.mp4,Pepê e Nenêm,Mais Uma Vez,Eu sei que dá
04201,04201.mp4,Grupo Desejos,Mel Na Minha Boca,Olha a gente tem que conversar
04202,04202.mp4,Gian e Giovani,Mil Corações,Já faz tanto tempo que saí da sua
04203,04203.mp4,Sem Compromisso,Nascente,Sempre que eu olho pra você
04204,04204.mp4,Os Travessos,Nem Tudo Está Perdido,Nem tudo está perdido
04205,04205.mp4,Sandy e Júnior,No Fundo Do Coração,Eu quero ser um lindo sonho
04206,04206.mp4,Martinho da Vila,O Samba Do Trabalhador,"Na segunda - feira, não vou trabalhar"
04207,04207.mp4,Grupo Kiloucura,Pela Vida Inteira,Quero ter você custe o que custar
04208,04208.mp4,Zezé Di Camargo e Luciano,Pior É Te Perder,Quanta gente a gente
04209,04209.mp4,Roberto Carlos,Proposta,Eu te proponho nós nos amarmos
04210,04210.mp4,Jerry Adriani,Querida,Querida quero lhe dizer
04211,04211.mp4,Sandra De Sá,Retratos E Canções,Hoje eu me peguei
04212,04212.mp4,Cidade Negra,Sábado À Noite,Todo mundo espera alguma coisa
04213,04213.mp4,Jota Quest,Sempre Assim,Sete e quinze eu acordo e começo
04214,04214.mp4,Roupa Nova,Sensual,Nada a dizer antes de sentir
04215,04215.mp4,Leandro e Leonardo,Solidão Por Perto,Um dia só é muito pouco
04216,04216.mp4,Chitãozinho e Xororó,Te Esquecer É Impossível,Você ainda nem me disse porque tudo
04217,04217.mp4,Angélica,Terra Do Nunca,"Lápis de cor, bicicleta, bombom"
04218,04218.mp4,Roupa Nova,Tímida,Lábios com sabor de hortelã
04219,04219.mp4,Elis Regina,Velha Roupa Colorida,"Você não sente, não vê"
04220,04220.mp4,Ed Motta,Você Mentiu Pra Mim,É um absurdo quase o fim
04221,04221.mp4,Agostinho dos Santos,A Felicidade,Tristeza não tem fim felicidade
04222,04222.mp4,Wando,A Próxima Vítima,Quem é que está fazendo amor
04223,04223.mp4,José Augusto,Alma E Coração,Quem é você que conquistou meu coração
04224,04224.mp4,Marcello Marcky,Alma Metade,Sei que um dia eu vou encontrar
04225,04225.mp4,Wando,Aquele Amor Que Faz Gostoso Me Deixou,Eu era tão feliz eu tinha um grande
04226,04226.mp4,Chitãozinho e Xororó,Até Que Te Conheci,"Eu vivia tão contente, tão alegre"
04227,04227.mp4,Negritude Júnior,Bom Dia,A melhor coisa do mundo é amanhecer
04228,04228.mp4,Gian e Giovani,Caí No Laço,Caí no laço no laço do seu amor
04229,04229.mp4,Leonardo,Canção Do Terceiro Milênio,Meu Deus eu te peço durante
04230,04230.mp4,Amado Batista,Como Na Primeira Vez,Quando o amor nos acontece
04231,04231.mp4,Paulo Ricardo,Como Se Fosse A Primeira Vez,Desde que eu te conheci
04232,04232.mp4,Daniel,Daqui Não Saio,Eu já fiquei prisioneiro do seu coração
04233,04233.mp4,Rick e Renner,"Enrosca, Enrosca",Se enrosca meu amor se enrosca
04234,04234.mp4,Reginaldo Rossi,Eu Devia Te Odiar,Eu devia te odiar
04235,04235.mp4,Nélson Gonçalves,Fica Comigo Esta Noite,Fica comigo esta noite e não te
04236,04236.mp4,Katinguelê,Inaraí,Seu corpo é o mar por onde quero
04237,04237.mp4,Elymar Santos,Jamais Deixei De Amar Você,"Tá certo, não tenho palavras"
04238,04238.mp4,Leandro e Leonardo,Lágrimas Do Céu,Desde que se foi eu nunca mais consegui
04239,04239.mp4,Simone,Loca,Loca...Loca al sentir me
04240,04240.mp4,Os Travessos,Maravilha Te Amar,Por que você não larga
04241,04241.mp4,Sampa Crew,Me Dê Uma Chance,Amor escrevo esta carta
04242,04242.mp4,Daniela Mercury,Minas Com Bahia,Sacudir estrelas despertar desejo
04243,04243.mp4,Cleiton e Camargo,Na Hora De Amar,Seu olhar sempre está muito longe
04244,04244.mp4,Rick e Renner,O Que É Que Ela Tem!...,Já sofri por ela já bebi por ela
04245,04245.mp4,Cleiton e Camargo,Outra Chance,Se você está aí sozinha em sua casa
04246,04246.mp4,Raça Negra,Perdi Você,Hoje me lembro com tristeza
04247,04247.mp4,Luíz Melodia,Pérola Negra,Tente passar pelo que estou passando
04248,04248.mp4,Gian e Giovani,Procurando Amor,Eu ando procurando amor
04249,04249.mp4,Maurício Mattar,Quem Mandou!...,Quem mandou você gostar de mim
04250,04250.mp4,Fagner e Zezé e Luciano,Retrovisor,Onde a máquina me leva não há nada
04251,04251.mp4,Terrasamba,Romântico Lírico,Você já tá careca de saber
04252,04252.mp4,Chrystian e Ralf,Sem Documento,Deixa-me atravessar o vento
04253,04253.mp4,Michael Sullivan,Sempre Vou Te Amar,Eu preciso de você
04254,04254.mp4,Evaldo Braga,"Sorria, Sorria",Sorria meu bem sorria
04255,04255.mp4,Grupo Raça,Te Amo,Eu sei que eu te amo
04256,04256.mp4,Harmadilha,Tempestade,Nem o céu nem a dor
04257,04257.mp4,Sérgio Reis,Tocando Em Frente,Ando devagar porque já tive pressa
04258,04258.mp4,Fundo de Quintal,Verdadeira Chama,Guiding guiding... Quem ama enobrece
04259,04259.mp4,Leandro e Leonardo,Viúva Nova,Desce uma loira bem gelada
04260,04260.mp4,Os Magníficos,Volte Pra Mim,Se me amas abra logo o jogo
04261,04261.mp4,Rionegro e Solimões,A Gente Se Entrega,Uma dose de saudade misturada...
04262,04262.mp4,Reginaldo Rossi,A Raposa E As Uvas,Lembro com muita saudade daquele ...
04263,04263.mp4,Oswaldo Montenegro,Agonia,Se fosse resolver iria te dizer...
04264,04264.mp4,Maurício Manieri,Bem Querer,Uh baby eu ontem tive um sonho...
04265,04265.mp4,Roupa Nova,Canção De Verão,É como um sol de verão queimando...
